ID,Name,Department,GEO,Role,Rising_Star,Will_Relocate,Critical,Trending Perf,Talent_Level,Percent_Remote,EMP_Sat_OnPrem_1,EMP_Sat_Remote_1,EMP_Engagement_1,last_evaluation,number_project,average_montly_hours,time_spend_company,left_Company,promotion_last_5years,salary,Gender,Emp_Work_Status2,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Emp_Satisfaction,Emp_Competitive_1,Emp_Collaborative_1
6534,MOULTRY,Warehouse,Colombia,Level 2-4,4,1,1,7,8,0.5,4,9,2,7,3,229,7,0,1,medium,F,7,9,9,9,4,8,9,9
6535,MOSTELLER,Operations,Korea,Level 2-4,4,1,1,8,8,0.5,9,8,3,7,4,261,9,0,0,low,F,9,7,8,8,3,7,8,7
6536,MORING,Sales,Turkey,Level 2-4,4,0,1,7,7,0.5,5,9,4,7,2,229,7,0,1,low,F,10,9,9,7,5,8,7,7
6537,MORGANTI,IT,Australia,Level 2-4,4,1,1,8,7,0.5,9,9,2,7,4,205,9,0,1,low,F,9,8,10,10,5,8,9,9
6538,MOOK,Human Resources,Korea,Level 2-4,4,0,1,9,8,0.5,8,7,4,7,3,240,9,0,0,low,F,7,8,10,8,4,7,9,7
6539,MOFFET,IT,US,Level 2-4,4,1,1,8,7,0.5,9,7,2,7,4,209,9,0,1,high,M,10,10,9,7,3,8,7,10
6540,METTLER,Warehouse,Australia,Level 2-4,4,0,1,7,7,0.5,5,9,2,7,2,252,9,0,0,low,F,8,9,7,8,3,7,9,10
6541,MERLO,Operations,US,Level 2-4,4,1,1,8,7,0.5,7,8,2,8,3,140,7,0,1,medium,F,9,7,7,8,2,7,6,10
6542,MENGEL,Sales,China,Level 2-4,4,1,1,9,8,0.5,7,6,5,7,5,156,7,0,1,medium,M,10,9,8,10,6,9,9,9
6543,MENDELSOHN,Finance,Japan,Level 2-4,4,1,1,10,8,0.5,8,9,3,10,2,190,7,0,0,medium,M,9,8,8,10,2,7,9,10
6544,MELI,Human Resources,Japan,Level 2-4,4,1,1,10,7,0.5,9,9,5,8,3,138,7,0,1,medium,M,10,7,8,7,8,8,1,8
6545,MELCHIOR,IT,France,Level 2-4,4,1,1,9,8,0.5,9,6,5,9,5,243,8,0,1,low,F,8,10,8,8,6,8,6,9
6546,MCMEANS,Warehouse,Australia,Level 2-4,4,1,1,9,7,0.5,7,8,4,7,3,183,9,0,1,low,F,10,7,10,9,4,8,9,8
6547,MCFADDIN,Operations,UK,Level 1,4,0,1,7,7,0.5,5,8,4,8,3,190,7,0,1,medium,M,8,9,9,8,2,7,6,7
6548,MCCULLERS,Sales,UK,Level 1,4,0,1,9,8,0.5,7,9,3,10,5,235,4,0,1,medium,F,9,10,10,10,3,8,6,9
6549,MCCOLLISTER,Finance,US,Level 1,4,1,1,7,8,0.5,5,7,4,8,3,143,6,0,1,medium,M,9,7,7,7,4,7,8,9
6550,MCCLOY,IT,Japan,Level 1,4,1,1,10,7,0.5,8,7,5,8,3,176,6,0,1,medium,M,10,7,10,8,7,8,1,7
6551,MCCLAINE,IT,UK,Level 1,4,0,1,7,8,0.5,5,7,3,7,3,178,3,0,0,low,F,7,10,7,9,2,7,6,9
6552,MAURY,Warehouse,Colombia,Level 1,4,1,1,8,7,0.5,9,6,4,8,3,270,5,0,0,medium,F,8,9,7,9,3,7,8,9
6553,MASER,Operations,France,Level 1,4,0,1,7,8,0.5,4,8,4,8,4,141,4,0,0,high,M,7,10,7,9,2,7,9,10
6554,MARTELLI,Sales,France,Level 1,2,1,0,3,3,0.5,2,3,1,3,4,220,4,0,0,medium,F,5,4,2,2,2,3,2,2
6555,MANTHEY,Finance,US,Level 1,1,1,0,2,2,0.5,3,5,1,3,5,264,3,0,0,medium,F,5,1,1,2,2,2,4,3
6556,MALKIN,Support,Japan,Level 1,2,1,0,2,4,0.5,2,3,1,5,3,150,6,0,0,low,M,5,4,5,1,2,3,1,2
6557,MAIO,IT,US,Level 1,1,1,0,1,2,0.5,3,4,1,4,3,175,5,0,0,medium,F,3,1,2,2,2,2,4,4
6558,MAGWOOD,Warehouse,Colombia,Level 1,2,0,0,4,5,0.5,6,3,1,3,2,223,4,0,0,medium,M,5,1,2,2,1,2,1,5
6559,MAGINNIS,Operations,France,Level 1,3,0,0,9,5,0.5,8,8,3,7,4,162,7,0,0,high,M,3,1,1,2,1,2,2,4
6560,MABON,Sales,UK,Level 1,4,1,1,9,7,0.5,9,6,4,10,6,221,5,0,1,medium,F,10,8,7,9,5,8,9,7
6561,LUTON,Finance,France,Level 1,4,0,1,10,8,0.5,8,7,3,8,5,216,7,0,1,low,F,9,10,7,9,4,8,6,9
6562,LUSHER,IT,Japan,Level 1,4,0,1,7,7,0.5,5,6,4,8,5,133,4,0,1,medium,M,8,8,10,10,6,8,9,10
6563,LUCHT,IT,US,Level 1,5,0,1,9,9,0.5,8,7,4,8,4,191,6,0,0,high,F,7,9,9,7,5,7,8,10
6564,LOBATO,Warehouse,China,Level 1,3,0,1,7,6,0.5,6,6,2,6,4,156,6,0,0,low,F,5,1,1,1,1,2,1,4
6565,LEVIS,Operations,US,Level 1,2,0,0,4,5,0.5,6,4,1,4,4,252,6,0,0,medium,F,2,1,1,2,2,2,2,5
6566,LETELLIER,Sales,Australia,Level 1,2,0,0,2,3,0.5,3,2,1,4,3,198,4,1,0,medium,M,2,2,2,2,2,2,2,2
6567,LEGENDRE,Finance,China,Level 1,1,0,0,6,1,0.5,4,3,2,4,2,139,4,0,0,medium,F,4,2,1,1,1,2,1,4
6568,LAUREL,Support,Australia,Level 1,4,0,1,8,8,0.5,8,7,2,8,2,255,5,1,1,low,F,9,8,8,7,3,7,2,4
6569,LATSON,IT,US,Level 1,1,0,0,5,1,0.5,5,2,1,4,4,141,7,1,0,low,F,2,1,2,2,2,2,2,2
6570,LARMON,Warehouse,Japan,Level 1,4,1,1,10,8,0.5,9,8,5,7,5,263,4,1,0,low,F,7,9,9,8,4,7,2,4
6571,LARGO,Operations,Turkey,Level 1,4,0,1,9,8,0.5,9,6,3,9,3,179,7,1,1,medium,F,7,7,9,6,4,7,1,2
6572,LANDRENEAU,Sales,US,Level 1,4,0,1,7,7,0.5,4,9,2,8,4,212,7,1,0,medium,M,5,1,1,2,1,2,2,3
6573,LANDGRAF,Finance,Australia,Level 1,1,0,0,3,2,0.5,2,5,2,5,2,282,5,1,0,low,F,1,2,1,2,2,2,1,2
6574,LAMBERSON,IT,Japan,Level 1,4,0,1,7,8,0.5,4,7,3,7,3,165,3,0,1,medium,M,7,9,8,10,2,7,6,7
6575,KURLAND,IT,UK,Level 1,4,1,1,10,8,0.5,8,9,4,7,4,189,5,0,1,medium,F,8,10,7,7,5,7,6,8
6576,KRESGE,Warehouse,France,Level 1,4,0,1,8,7,0.5,9,6,3,7,5,157,7,0,1,medium,M,9,9,8,8,5,8,7,9
6577,KORMAN,Operations,Japan,VP,2,0,0,4,3,0.5,6,4,1,3,3,167,17,1,0,low,M,4,1,2,1,1,2,2,4
6578,KORANDO,Sales,Turkey,Senior Director,1,1,0,6,2,0.5,4,4,1,3,3,175,18,1,0,low,M,1,1,2,2,1,1,1,3
6579,KLAPPER,Finance,Australia,Senior Director,1,1,0,1,2,0.5,2,4,1,5,3,150,17,0,0,medium,M,4,2,1,2,2,2,2,3
6580,KITSON,Human Resources,Japan,Senior Director,1,1,0,3,1,0.5,2,3,2,3,4,128,18,1,0,low,F,2,1,2,2,2,2,2,4
6581,KINYON,IT,Australia,Director,3,1,0,8,5,0.5,9,8,2,6,5,236,18,0,0,low,M,2,1,2,1,1,1,2,2
6582,KINCHELOE,Warehouse,UK,Director,3,0,0,8,5,0.5,8,8,3,7,4,162,18,0,0,medium,F,3,2,2,1,1,2,2,5
6583,KAWAMOTO,Operations,China,Director,3,0,1,8,5,0.5,7,7,3,7,5,230,19,0,0,medium,F,4,2,1,1,1,2,2,1
6584,KAWAKAMI,Sales,US,Director,3,1,0,10,5,0.5,8,6,3,7,5,225,17,0,0,low,F,3,1,1,1,2,2,2,4
6585,JENNEY,Finance,Colombia,Director,3,0,0,7,6,0.5,5,9,3,7,2,285,18,0,0,medium,F,7,9,8,9,1,7,9,7
6586,JEANPIERRE,Human Resources,US,Director,3,1,0,10,5,0.5,9,8,2,7,4,246,15,0,0,medium,M,5,2,1,1,1,2,1,2
6587,IVERS,IT,Korea,Senior Manager,3,0,1,7,6,0.5,6,7,2,7,4,196,17,0,1,low,F,8,8,7,8,1,6,7,7
6588,ISSA,Warehouse,Turkey,Senior Manager,3,0,0,7,5,0.5,6,6,3,6,5,211,14,0,0,low,M,4,2,2,2,2,2,1,2
6589,INCE,Operations,China,Senior Manager,3,0,1,10,5,0.5,9,7,3,7,3,197,14,1,0,low,M,6,5,2,5,4,4,9,5
6590,HUGH,Sales,France,Senior Manager,3,1,1,10,5,0.5,7,9,2,6,5,203,17,1,0,low,F,3,2,1,2,2,2,1,5
6591,HUG,Finance,UK,Senior Manager,3,1,1,7,5,0.5,5,6,2,6,4,161,12,0,0,medium,F,2,2,1,2,1,2,2,5
6592,HONDA,Human Resources,US,Senior Manager,3,1,1,9,5,0.5,9,9,3,6,5,266,14,0,0,medium,M,5,2,2,2,2,3,2,1
6593,HOLLIER,IT,Korea,Senior Manager,3,0,0,8,5,0.5,8,6,2,6,4,190,15,0,0,low,F,1,2,2,1,2,2,1,3
6594,HOLLARS,Warehouse,Turkey,Senior Manager,3,1,1,10,6,0.5,9,6,3,6,3,140,13,1,1,low,F,8,8,9,8,1,7,8,9
6595,HOERNER,Operations,France,Senior Manager,2,1,0,1,3,0.5,3,4,2,5,4,274,14,0,0,medium,M,1,2,1,2,1,1,2,4
6596,HODGKINSON,Sales,Turkey,Senior Manager,2,0,0,5,3,0.5,4,5,1,5,4,168,12,0,0,low,M,2,2,1,2,1,2,2,2
6597,HIOTT,Finance,Korea,Senior Manager,2,1,0,4,3,0.5,6,4,1,4,3,189,18,1,0,low,F,5,1,1,1,1,2,2,2
6598,HIBBITTS,Human Resources,Korea,Senior Manager,2,0,0,3,5,0.5,1,2,2,5,3,231,16,0,0,low,F,2,2,1,2,2,2,2,5
6599,HERLIHY,IT,Colombia,Manager,5,0,1,9,9,0.5,7,6,4,10,5,189,13,0,0,medium,F,9,8,7,8,4,7,8,10
6600,HENRICKS,Warehouse,France,Manager,5,0,1,9,10,0.5,9,7,4,9,4,220,11,0,1,medium,M,8,10,10,8,5,8,9,7
6601,HEAVNER,Operations,Japan,Manager,5,1,1,10,10,0.5,7,8,4,8,5,190,11,0,1,medium,F,8,7,7,9,5,7,7,7
6602,HAYHURST,Sales,Korea,Manager,5,1,1,9,9,0.5,8,8,4,8,4,238,11,0,1,medium,M,8,8,9,8,4,7,8,8
6603,HARVILL,Finance,UK,Manager,3,0,1,7,5,0.5,6,7,3,6,4,220,14,0,0,medium,F,4,1,2,1,2,2,1,1
6604,HAREWOOD,Human Resources,Australia,Manager,3,1,0,9,6,0.5,7,9,3,7,4,194,11,1,0,low,M,5,2,1,2,1,2,1,2
6605,HANSELMAN,IT,France,Manager,2,0,0,2,4,0.5,1,5,1,4,3,203,12,0,0,medium,M,3,2,1,1,2,2,1,3
6606,HANNING,Warehouse,Australia,Manager,2,0,0,1,4,0.5,3,2,1,4,3,258,14,0,0,low,M,5,1,1,1,1,2,2,2
6607,GWYN,Operations,Australia,Manager,2,1,0,6,4,0.5,4,5,2,3,3,151,15,0,0,low,M,5,1,1,1,1,2,2,3
6608,GUSTAVSON,Sales,Korea,Manager,1,1,0,1,2,0.5,2,2,1,5,3,218,13,0,0,medium,F,2,2,2,1,1,2,1,1
6609,GROUNDS,Finance,China,Manager,1,0,0,4,2,0.5,6,2,1,3,5,265,10,0,0,medium,M,1,1,1,1,1,1,2,1
6610,GRIZZARD,IT,Korea,Manager,1,1,0,4,2,0.5,5,2,2,5,4,157,11,0,0,medium,M,1,2,1,2,2,2,2,2
6611,GRINDER,IT,Australia,Manager,1,0,0,3,1,0.5,1,2,2,4,4,214,11,0,0,medium,F,2,2,1,2,2,2,2,3
6612,GRAYBEAL,Warehouse,France,Manager,1,1,0,3,1,0.5,1,4,2,3,4,221,12,0,0,medium,M,4,1,1,1,1,2,1,1
6613,GRAVLEY,Operations,US,Manager,1,0,0,2,2,0.5,3,3,2,4,3,149,15,0,0,medium,M,2,2,2,1,1,2,2,1
6614,GORNEY,Sales,Australia,Manager,1,0,0,6,2,0.5,6,5,2,4,4,273,11,0,0,medium,F,2,1,1,1,2,1,1,2
6615,GOLL,Finance,France,Manager,1,0,0,4,2,0.5,4,3,1,5,5,253,13,0,0,low,M,1,1,2,1,2,1,1,2
6616,GOEHRING,IT,France,Manager,1,1,0,4,2,0.5,6,2,2,4,3,102,11,0,0,medium,M,5,2,1,1,1,2,1,3
6617,GODINES,IT,UK,Manager,1,1,0,6,1,0.5,6,2,1,3,4,258,11,1,0,low,F,1,1,2,1,2,1,2,2
6618,GOBEIL,Warehouse,Turkey,Manager,1,1,0,6,2,0.5,6,2,1,5,4,273,13,0,0,low,F,2,2,1,1,1,1,1,3
6619,GLICKMAN,Operations,Korea,Manager,1,1,0,3,1,0.5,3,4,1,4,4,187,12,1,0,low,M,2,1,1,1,1,1,1,4
6620,GIULIANO,Sales,Turkey,Manager,1,0,0,2,2,0.5,3,4,1,4,5,151,10,0,0,medium,F,1,2,2,1,1,1,1,2
6621,GIMBEL,Finance,France,Level 2-4,4,1,1,10,8,0.5,8,8,3,10,2,120,8,0,1,medium,M,7,10,9,8,6,8,7,8
6622,GIFT,Human Resources,US,Level 2-4,4,0,1,7,8,0.5,5,6,4,8,3,254,10,0,1,high,M,8,10,10,7,4,8,7,10
6623,GEIB,IT,Colombia,Level 2-4,4,0,1,7,7,0.5,4,6,4,8,5,149,8,0,0,medium,F,8,9,7,8,5,7,8,8
6624,GAYHART,Warehouse,France,Level 2-4,4,1,1,7,8,0.5,5,6,3,8,4,152,8,0,1,high,M,10,8,9,8,5,8,6,7
6625,GATTI,Operations,Korea,Level 2-4,4,0,1,7,7,0.5,5,8,4,8,5,187,10,0,1,low,F,10,8,9,9,2,8,6,8
6626,GAINS,Sales,France,Level 2-4,4,1,1,10,7,0.5,7,8,3,9,4,170,9,0,1,medium,M,9,8,8,7,6,8,6,10
6627,GADBERRY,Finance,Japan,Level 2-4,4,1,1,9,8,0.5,9,8,3,8,3,156,9,0,1,high,F,10,10,8,9,2,8,9,7
6628,FREI,Human Resources,Australia,Level 2-4,4,1,1,10,7,0.5,9,9,4,8,4,228,8,0,1,high,M,8,10,8,8,4,8,6,7
6629,FRAISE,IT,Colombia,Level 2-4,4,1,1,9,7,0.5,8,6,4,10,3,272,9,0,1,low,M,9,8,9,7,4,7,8,7
6630,FOUCH,Warehouse,US,Level 2-4,4,1,1,8,7,0.5,9,6,2,7,3,140,8,0,1,low,F,10,9,9,7,6,8,6,8
6631,FORST,Operations,UK,Level 2-4,1,0,0,4,1,0.5,5,4,1,5,3,185,9,0,0,medium,M,5,1,2,2,1,2,1,4
6632,FORSMAN,Sales,Japan,Level 2-4,4,1,1,10,8,0.5,7,6,4,8,5,167,9,0,1,low,F,10,9,7,9,6,8,8,9
6633,FOLDEN,IT,Turkey,Level 2-4,4,0,1,8,7,0.5,7,6,3,8,4,244,7,0,1,low,F,10,9,8,9,5,8,9,9
6634,FOGLEMAN,Human Resources,Turkey,Level 2-4,4,0,1,7,7,0.5,6,7,4,7,3,229,10,0,1,medium,F,10,9,7,9,4,8,7,9
6635,FIGARO,IT,France,Level 2-4,1,0,0,3,2,0.5,3,5,2,5,4,273,9,0,0,medium,F,1,2,2,1,2,2,1,3
6636,FETTY,Warehouse,France,Level 2-4,4,0,1,9,7,0.5,7,9,5,8,4,204,8,0,1,low,M,7,8,10,8,2,7,6,7
6637,FEELY,Operations,France,Level 2-4,4,1,1,7,7,0.5,4,7,3,7,4,154,10,0,1,medium,M,10,7,8,9,4,8,8,7
6638,FABRY,Sales,Japan,Level 2-4,4,1,1,9,7,0.5,8,8,4,8,3,254,8,0,1,low,F,7,7,10,7,7,8,1,7
6639,EURY,IT,Japan,Level 2-4,4,1,1,7,7,0.5,6,7,4,7,3,151,8,0,1,low,M,8,8,7,9,2,7,9,7
6640,ESTILL,Human Resources,Korea,Level 2-4,4,1,1,9,8,0.5,8,8,3,7,3,242,9,0,1,medium,F,8,7,7,7,3,6,9,10
6641,EPLING,IT,China,Level 2-4,1,0,0,5,1,0.5,4,3,2,4,4,137,10,0,0,medium,F,5,4,1,1,2,3,2,5
6642,ELAMIN,Warehouse,Australia,Level 2-4,4,0,1,9,8,0.5,7,9,5,10,4,163,10,0,1,low,F,9,9,7,8,2,7,6,7
6643,ECHAVARRIA,Operations,Turkey,Level 2-4,4,0,1,8,7,0.5,7,9,4,8,3,143,8,0,1,medium,F,7,10,10,7,4,8,8,9
6644,DUTIL,Sales,Colombia,Level 2-4,4,1,1,7,7,0.5,6,9,4,8,4,196,9,0,1,low,F,8,7,8,9,6,8,9,9
6645,DURYEA,IT,France,Level 2-4,4,1,1,8,8,0.5,8,6,2,8,4,264,9,0,0,low,F,8,9,8,7,3,7,6,8
6646,DUMAIS,Human Resources,Colombia,Level 2-4,4,1,1,8,7,0.5,8,6,3,8,4,217,10,0,1,medium,M,7,9,9,7,2,7,9,10
6647,DRAGO,IT,Colombia,Level 2-4,4,0,1,7,8,0.5,6,7,2,8,3,124,10,0,1,medium,M,10,8,8,10,6,8,9,8
6648,DOWNARD,Warehouse,Colombia,Level 2-4,4,1,1,7,8,0.5,6,7,3,7,3,269,10,0,1,high,M,10,10,8,10,4,8,8,10
6649,DOUTHIT,Operations,Japan,Level 2-4,4,0,1,8,7,0.5,8,7,4,8,3,135,9,0,0,medium,M,7,10,7,7,4,7,6,7
6650,DOOLIN,Sales,France,Level 2-4,4,1,1,7,7,0.5,5,9,2,7,2,192,9,0,1,high,M,7,10,9,7,3,7,6,8
6651,DOBOS,Finance,China,Level 2-4,4,1,1,7,8,0.5,4,9,4,8,4,274,8,0,1,medium,F,10,8,8,9,3,8,7,7
6652,DISON,Human Resources,Colombia,Level 2-4,4,1,1,10,7,0.5,8,7,5,9,3,162,8,0,1,medium,M,7,9,9,9,6,8,6,9
6653,DINGES,IT,Australia,Level 2-4,4,0,1,10,8,0.5,8,6,3,9,3,158,9,0,1,low,F,10,8,10,10,6,9,6,9
6654,DIEBOLD,Warehouse,Australia,Level 2-4,4,1,1,7,8,0.5,5,7,4,8,5,225,8,0,1,medium,M,10,7,7,8,6,8,9,8
6655,DESILETS,Operations,Korea,Level 2-4,4,1,1,8,7,0.5,8,7,4,8,2,150,8,0,1,low,F,10,9,10,10,6,9,9,8
6656,DESHAZO,Sales,Australia,Level 2-4,4,0,1,8,8,0.5,8,8,3,8,6,154,7,0,0,medium,F,7,9,7,7,3,7,8,7
6657,DEPAZ,Finance,Colombia,Level 2-4,4,0,1,10,7,0.5,8,7,5,10,3,181,10,0,1,medium,M,9,9,10,10,6,9,9,7
6658,DEGENNARO,Human Resources,Turkey,Level 2-4,4,0,1,7,8,0.5,6,9,3,7,3,272,7,0,1,high,M,9,7,10,7,4,7,9,10
6659,DALL,IT,UK,Level 2-4,4,0,1,8,7,0.5,8,9,2,7,3,160,8,0,1,medium,M,8,7,8,9,6,8,8,9
6660,CYPHERS,Warehouse,Colombia,Level 2-4,4,1,1,9,7,0.5,7,9,5,9,5,145,8,0,1,medium,F,9,10,9,8,5,8,7,8
6661,CRYER,Operations,Australia,Level 2-4,4,0,1,10,7,0.5,9,6,5,10,4,143,9,0,1,high,F,9,7,10,9,3,8,6,7
6662,CROCE,Sales,Japan,Level 2-4,4,1,1,9,8,0.5,9,6,4,8,4,201,8,0,0,medium,M,7,9,8,9,3,7,6,9
6663,CRISMAN,Finance,Australia,Level 2-4,4,0,1,7,7,0.5,5,7,2,7,4,242,10,0,1,medium,M,9,9,8,10,3,8,9,7
6664,CREDLE,Human Resources,China,Level 2-4,4,1,1,8,8,0.5,8,9,3,8,4,151,9,0,1,low,F,10,8,7,7,4,7,9,9
6665,CORIELL,IT,China,Level 2-4,1,1,0,5,2,0.5,5,5,1,4,4,199,7,0,0,medium,M,4,1,2,1,1,2,2,5
6666,COPP,Warehouse,Turkey,Level 2-4,4,1,1,10,7,0.5,8,9,3,10,4,178,8,0,1,medium,M,7,9,9,9,6,8,7,7
6667,COOP,Operations,China,Level 2-4,4,1,1,7,7,0.5,5,8,3,7,3,138,8,0,1,high,M,7,10,8,10,4,8,7,9
6668,COMPOS,Sales,Australia,Level 2-4,4,1,1,10,8,0.5,7,8,5,9,5,162,7,0,1,medium,M,7,8,10,10,3,8,7,7
6669,COLMENERO,IT,China,Level 2-4,1,1,0,6,1,0.5,4,2,2,4,4,154,10,1,0,low,M,3,1,2,1,1,2,2,5
6670,COGAR,Human Resources,France,Level 2-4,4,0,1,7,7,0.5,4,9,3,7,3,206,8,0,1,medium,F,8,8,8,8,3,7,6,10
6671,CLIFF,IT,Korea,Level 2-4,4,1,1,7,8,0.5,6,8,4,7,5,246,8,0,1,low,F,7,10,10,7,5,8,7,9
6672,CHAPEL,Warehouse,France,Level 2-4,4,1,1,7,7,0.5,6,9,2,8,4,233,8,0,1,medium,F,9,9,9,10,3,8,7,9
6673,CARNEVALE,Operations,France,Level 2-4,4,0,1,8,7,0.5,7,8,2,8,4,251,8,0,1,medium,F,9,7,9,10,6,8,8,9
6674,CAMPANELLA,Sales,France,Level 2-4,1,0,0,2,1,0.5,2,3,1,5,3,165,8,0,0,medium,M,1,2,1,2,2,2,2,2
6675,CALEY,IT,Australia,Level 2-4,4,0,1,9,8,0.5,9,6,3,9,4,183,9,0,1,low,F,8,7,8,7,5,7,7,9
6676,CALDERONE,Human Resources,Korea,Level 2-4,4,0,1,8,7,0.5,8,7,3,7,3,109,8,0,1,low,F,7,10,10,8,3,8,9,7
6677,BURTCH,IT,China,Level 2-4,4,0,1,10,8,0.5,8,7,3,7,5,209,9,0,1,medium,F,10,8,8,7,3,7,6,9
6678,BROUWER,Warehouse,Colombia,Level 2-4,1,1,0,3,1,0.5,2,2,2,3,5,168,8,1,0,low,F,2,1,1,1,2,1,2,5
6679,BREHMER,Operations,France,Level 2-4,4,1,1,9,7,0.5,8,9,3,7,5,210,8,0,1,low,M,9,10,7,8,8,8,2,8
6680,BRASSELL,Sales,US,Level 2-4,4,1,1,9,8,0.5,9,6,4,10,3,185,10,0,1,low,F,9,10,10,10,6,9,7,8
6681,BRAFFORD,Finance,UK,Level 2-4,4,1,1,7,7,0.5,4,6,3,7,5,243,9,0,1,medium,M,7,7,8,9,5,7,9,9
6682,BOURQUIN,Human Resources,Korea,Level 2-4,4,1,1,8,8,0.5,9,9,2,8,3,258,7,0,0,low,F,7,7,7,7,2,6,8,7
6683,BOURN,IT,France,Level 2-4,4,1,1,9,8,0.5,9,8,4,8,4,279,9,0,1,medium,F,10,10,10,9,2,8,6,10
6684,BOHNERT,Warehouse,US,Level 1,4,1,1,7,8,0.5,4,8,3,8,3,160,6,0,1,medium,M,8,7,9,10,5,8,9,10
6685,BLEWETT,Operations,China,Level 1,4,0,1,10,7,0.5,7,7,3,7,3,185,6,0,1,low,F,8,10,9,7,5,8,8,8
6686,BLASS,Sales,Korea,Level 1,4,1,1,10,8,0.5,9,7,3,9,4,271,5,0,0,medium,F,9,7,8,9,3,7,8,10
6687,BLAKES,Finance,Japan,Level 1,4,0,1,7,7,0.5,4,6,4,7,4,273,6,0,1,low,F,9,10,8,10,2,8,9,8
6688,BHAKTA,IT,Colombia,Level 1,4,0,1,10,7,0.5,7,7,5,10,3,208,6,0,1,medium,F,9,10,10,9,3,8,6,10
6689,BESSER,IT,Australia,Level 1,4,1,1,7,7,0.5,5,7,3,7,2,137,5,0,0,low,F,7,8,8,10,2,7,6,9
6690,BERGE,Warehouse,UK,Level 1,4,0,1,10,7,0.5,9,9,5,9,4,198,4,0,1,medium,F,9,8,8,8,5,8,8,10
6691,BELLIS,Operations,US,Level 1,4,0,1,9,7,0.5,7,6,5,8,5,236,4,0,1,high,F,8,10,7,9,7,8,2,8
6692,BALFOUR,Sales,Japan,Level 1,4,0,1,8,8,0.5,7,8,2,7,5,133,3,0,0,medium,F,8,10,10,7,2,7,7,8
6693,AVERA,Finance,China,Level 1,1,1,0,6,1,0.5,5,5,2,3,4,191,5,0,0,medium,F,2,1,1,1,2,1,1,5
6694,AUSTRIA,Support,Turkey,Level 1,4,0,1,10,7,0.5,7,9,5,9,3,202,5,0,1,low,F,7,8,8,10,6,8,9,10
6695,APPLIN,IT,Turkey,Level 1,4,1,1,7,8,0.5,4,7,4,8,5,162,5,0,1,low,F,8,9,7,8,2,7,9,8
6696,AMMON,Warehouse,China,Level 1,3,0,0,10,5,0.5,7,6,2,7,5,224,7,1,0,low,F,1,1,1,2,2,1,1,1
6697,ALSOP,Operations,Turkey,Level 1,4,0,1,10,8,0.5,7,8,4,9,4,191,4,0,1,high,M,9,9,9,8,6,8,7,7
6698,ALESHIRE,Sales,US,Level 1,5,1,1,9,9,0.5,7,6,4,10,3,272,6,0,1,medium,M,10,8,7,9,4,8,7,9
6699,AKBAR,Finance,US,Level 1,4,1,1,10,8,0.5,7,6,5,9,4,269,4,0,1,low,F,9,10,9,7,4,8,9,9
6700,ZOLLER,IT,China,Level 1,4,1,1,10,7,0.5,9,8,5,10,4,179,3,0,1,high,F,9,9,9,7,4,8,8,8
6701,ZAPIEN,IT,Korea,Level 1,4,0,1,10,7,0.5,8,9,4,9,3,225,5,0,1,low,F,9,10,10,10,4,9,8,10
6702,WYMORE,Warehouse,Turkey,Level 1,4,1,1,9,8,0.5,9,6,4,9,3,132,4,0,1,medium,M,9,7,9,7,5,7,8,8
6703,WYBLE,Operations,UK,Level 1,5,0,1,9,8,0.5,7,8,5,9,5,244,7,0,1,low,F,7,8,7,10,5,7,9,9
6704,WOLKEN,Sales,Turkey,Level 1,4,0,1,10,8,0.5,7,6,5,8,3,185,6,0,1,medium,F,8,10,8,9,5,8,7,9
6705,WIX,Finance,Korea,Level 1,4,0,1,9,7,0.5,9,6,4,7,3,257,4,0,0,high,M,7,8,9,9,4,7,8,9
6706,WICKSTROM,Support,Japan,Level 1,4,1,1,8,8,0.5,8,9,3,7,3,253,7,0,1,low,F,9,8,8,10,6,8,7,10
6707,WHOBREY,IT,Turkey,Level 1,5,1,1,7,8,0.5,6,7,5,10,4,174,4,0,1,low,F,10,8,10,7,3,8,8,9
6708,WHIGHAM,Warehouse,Turkey,Level 1,4,1,1,9,7,0.5,9,9,4,7,2,200,6,0,1,medium,M,7,7,10,7,5,7,7,7
6709,WESTERLUND,Operations,China,Level 1,4,1,1,7,7,0.5,4,8,3,8,3,150,6,0,1,medium,F,9,9,10,10,5,9,6,8
6710,WELSCH,Sales,Korea,Level 1,5,1,1,8,9,0.5,8,8,5,10,3,137,6,0,1,medium,F,9,10,9,10,5,9,9,7
6711,WEISSER,Finance,China,Level 1,4,1,1,10,7,0.5,7,8,3,10,3,181,7,0,1,medium,M,10,8,9,9,4,8,9,7
6712,WEISNER,IT,Australia,Level 1,4,1,1,7,7,0.5,5,9,4,8,5,246,5,0,0,medium,M,9,9,7,8,3,7,8,9
6713,WEINSTOCK,IT,UK,Level 1,4,1,1,7,7,0.5,4,6,3,8,3,237,6,0,1,medium,M,9,10,8,10,3,8,9,8
6714,WEHNER,Warehouse,China,VP,2,0,0,3,3,0.5,1,2,2,5,3,226,17,0,0,medium,M,5,1,1,1,1,2,2,3
6715,WATLINGTON,Operations,Australia,Senior Director,1,1,0,3,1,0.5,3,2,2,5,4,225,20,0,0,low,M,4,1,2,2,1,2,2,3
